TwitchCategoryId,Language,Name,Synopsis,Summary,Source,IGDBId
494155,fr,Call of Duty: Modern Warfare Remastered,,"Le nouvel opus de l'équipe Infinity Ward, les créateurs de la série Call of Duty®, nous délivrent leur meilleure création jusqu'alors. Call of Duty 4: Modern Warfare vous enrôle et vous fournit les armes les plus puissantes avant de vous envoyer aux 4 coins du globe combattre un ennemi menaçant l'équilibre du monde.",steam,623
7542,,Mega Man Battle Network,,"In the future, a young net-battler named Lan, boots his 'personal exploration terminal' (PET) and prepares to hack into the network to battle net crime. Lan's PET is no ordinary network navigator. It's Mega Man.EXE, the cyber-identity, which infiltrates the crime-ridden network to battle destructive computer viruses. Defeat viruses in real time and collect Battle Chips program data, containing valuable weapons data and critical system info. Collect over 175 Battle Chips to help Land and Mega Man.EXE restore peace and order to the network.",,1755
512294,fr,Cyber Shadow,,"Des créatures synthétiques contrôlent le monde ! Un appel à l'aide désespéré lance Shadow, seul survivant de son clan, dans une ultime mission pour découvrir les origines d'une telle dévastation.",steam,116650
133897,fr,"Papers, Please",,"Félicitations !Votre nom a été sélectionné lors de la loterie du Ministère du Travail du mois d'octobre.Pour prendre vos fonctions, présentez-vous immédiatement au Ministère des Admissions du poste-frontière de Grestin.Un appartement de classe 8 vous a été affecté à Grestin Est. Vous pourrez vous y installer avec votre famille.",steam,2935
65801,,Call of Duty: Black Ops Zombies,,"Adapted from the best-selling console hit and built specifically for tablets and smartphones, Call of Duty: Black Ops Zombies delivers maps and weapons never before seen on mobile, and 50 levels of ""Dead-Ops Arcade,"" a 50-level zombie gauntlet that provides the ultimate undead challenge for fans of Call of Duty’s signature zombie warfare.",,77267
25376,,Skate 3,,"Skate 3 features an all-new co-op mode where teammates can complete challenges together while advancing each other’s careers. From rewarding epic bails and fails with a beefed up Hall of Meat mode to honing your craft with the all-new skate.School, players of all skill levels have multiple ways to “kill it” in the game. The franchise also continues to raise the bar for user created content with the skate.Create feature suite, an innovative toolset that empowers gamers to truly express their skate style by creating their own graphics, videos, and skate parks.",,2587
509065,fr,Secret Neighbor,,"Secret Neighbor est un jeu d'horreur à suspense en multijoueur dans lequel des enfants veulent libérer leur amie du sous-sol du sinistre voisin. Le problème, c'est que le voisin se fait justement passer pour l'un d'entre eux.",steam,103295
12270,,Ape Escape,,"Ape Escape is a single-player 3D platformer released in 1999 for the Playstation. Using the anolog stick, you must capture apes that have escaped throughout time to stop them from screwing up the fabric of time and space.",,3762
516097,fr,Deadside,,"Deadside is a hardcore multiplayer shooter with survival elements. Post-Apocalypse, PvP, PvE, open world, realistic weapons, craft, base...",steam,109666
492925,fr,Shadowverse,,"&quot;Plongez vous dans la fureur des batailles de Shadowverse, le jeu de cartes en ligne compétitif numéro 1 au Japon !",steam,25811
10979,,The Legend of Zelda,,"Set in the fantasy land of Hyrule, the plot centers on a boy named Link, the playable protagonist, who aims to collect the eight fragments of the Triforce of Wisdom in order to rescue Princess Zelda from the antagonist, Ganon. During the course of the game, the player sees Link from a top-down perspective and must navigate him through the overworld and several dungeons, defeating enemies and finding secrets along the way.",,1022
491705,fr,Insurgency: Sandstorm,,"Insurgency: Sandstorm est un FPS qui mêle combats tactiques, travail d'équipe et accomplissement d'objectifs dans des face-à-face nerveux en multijoueur. Faites l'expérience de l’intensité des guerres modernes, où le skill et le travail d’équipe sont indispensables pour arracher la victoire.",steam,18088
491189,fr,Scrap Mechanic,,"Enter the creative paradise of Scrap Mechanic! Build fantastic machines, go on adventures with your friends and defend against waves of evil Farmbots in this imaginative multiplayer survival sandbox. With Scrap Mechanic’s powerful creation tools you can engineer your own adventures!",steam,16611
493036,fr,Worms W.M.D,,"Les vers sont de retour dans le jeu le plus destructeur jamais sorti. Avec son look 2D dessiné à la main, de nouvelles armes, de l'artisanat, des véhicules et des bâtiments ainsi que le retour des armes et de la jouabilité si appréciées, Worms W.M.D. est le meilleur jeu de la série.",steam,19696
505964,fr,RAGE 2,,"RAGE 2 réunit deux studios à la pointe de l’industrie : id Software, pionniers des jeux de tir à la première personne, et Avalanche Studios, experts des jeux en monde ouvert, pour vous offrir un carnaval de carnage dans lequel vous pouvez aller partout en faisant tout exploser sur votre passage.",steam,101211
13765,,Donkey Kong 64,,"K. Rool has kidnapped the Kongs! Can Donkey Kong rescue his friends, reclaim the Golden Bananas and save his homeland from certain doom? Take out some Kremlings with Chunky's Pineapple Launcher or Lanky's Trombone. Float through the air using Tiny's Ponytail Twirl. Even rocket to the sky with Diddy's Jetbarrel!",,1096
19858,fr,Star Trek Online,,"Dans Star Trek Online, l'univers Star Trek nous est présenté à une toute nouvelle échelle. Les joueurs vont pouvoir s'asseoir dans le fauteuil du commandant et diriger l'équipage. Explorez des mondes étranges, partez à la recherche de nouvelles civilisations, de nouvelles formes de vie et allez au delà des frontière des zones connues.",steam,7584
519110,fr,Siralim Ultimate,,"Siralim Ultimate is a monster catching, dungeon crawling RPG with a ridiculous amount of depth. Summon over 1200 different creatures and travel through randomly generated dungeons to acquire resources, new creatures, and loot.",steam,133050
33843,fr,Digimon Masters Online,,"Digimon Masters is the latest MMO featuring the ever-popular Digimon franchise. This long awaited game will feature a deeper RPG experience, enhanced graphics and adrenaline-pumping real-time combat. Both new and long-time Digimon fans can now immerse themselves into this new epic adventure with their very own Digimons.",steam,25791
496464,fr,Guilty Gear Xrd Rev 2,,"Astonishing 3D cell animations and overwhelming content volume, the next-generation fighting game &quot;GUILTY GEAR Xrd -REVELATOR-&quot; is now out on Steam! Total cast of 23 unique characters, and tons of game modes, get ready to ROCK!",steam,13620
2459,fr,Arcanum: Of Steamworks and Magick Obscura,,"Imagine a place of wonder, where magick and technology coexist in an uneasy balance, and an adventurer might just as easily wield a flintlock pistol as a flaming sword. Welcome to the land of Arcanum.",steam,255
20810,fr,Assassin's Creed II,,"An epic story of family, vengeance and conspiracy set in the pristine, yet brutal, backdrop of a Renaissance Italy. New low price!",steam,127
502377,fr,Total War: Three Kingdoms,,"Total War™: THREE KINGDOMS est le premier opus de la série primée à recréer les conflits épiques de la Chine antique. Alliant campagne au tour par tour, création d'empire et conquête sur fond de batailles en temps réel, THREE KINGDOMS redéfinit la série dans un âge de héros et de légendes.",steam,80961
498711,,Saga of Lucimia,,Saga of Lucimia,,71020
11879,,Pokémon Colosseum,,"Pokemon fans can now battle their favorite Pokemon on the grand stage. Starring a brand new leading character, Pokemon, Colosseum offers a story mode that pits you against tough trainers who routinely catch damaged Pokemon. In Battle mode, you can use the Game Boy Advance cable to send your team from your Pokemon Ruby or Pokemon Sapphire Game Pak to your Gamecube, then witness the true potential of your team. Rescue Pokemon and watch them come to life in spectacular Colosseum battles.",,2725
