TwitchCategoryId,Language,Name,Synopsis,Summary,Source,IGDBId
65950,,Beyond: Two Souls,,"This is an action game in which players assume the role of Jodie Holmes and her invisible companion ""Aiden"" through fifteen years of Jodie's life. From a third-person perspective, players control Jodie through fully interactive environments, choosing a variety of action-, dialogue-, and decision-paths based on on-screen prompts. Some choices can lead to depictions of violence: Jodie attacking assailants with punches, kicks, and various objects (e.g., tree branches and knives; impaling an enemy with a pipe). As the character Aiden, players solve puzzles, manipulate objects and attack (e.g., strangulation) Jodie's assailants. Players can also use Aiden to possess enemies and perform violent acts (e.g., shooting fellow SWAT members; crashing vehicles; performing self-inflicted gunshot wounds). Some of these sequences are accompanied by blood-splatter effects. In one cutscene, a bound character's eye is cut out during an interrogation—the act is obscured by a character's back. One prolonged bar sequence depicts three men attempting to rape a woman; players control Aiden and interact with objects to stop the assailants. Another sequence depicts a character propositioning a woman to perform fellatio. The game includes depictions of the central character drinking beer and smoking a marijuana in a party setting – screen distortion occurs during theses sequences. The words “f**k” and “sh*t” can be heard in the dialogue.",,1342
491705,de,Insurgency: Sandstorm,,"Insurgency: Sandstorm ist ein teambasiertes taktisches FPS rund um tödlichen Nahkampf und Multiplayer-Gameplay mit festen Missionszielen. Erlebe die ganze Intensität moderner Kriegsführung, bei der nur wahres Können und Teamwork gewinnen.",steam,18088
32541,,Yakuza 5,,"Yakuza 5 is an open world action-adventure game and the fifth main title in the Yakuza series developed by Sega. For the first time in the series, it features five settings across Japan along with five playable main characters. The game also features a brand new graphics engine, unlike previous games in the series that have been re-utilizing the same engine since Yakuza 3.",,2063
889640923,,Lost Relics,,"Lost Relics is an Action-Adventure Role Playing Game with blockchain backed items that you can truly own. 
 
Explore Talmuth and embark on Adventures in search of precious artifacts while saving the townsfolk from terrifying beasts! 
 
Precious Artifacts you find are Enjin ERC-1155 Ethereum blockchain crypto items which are tangible assets with real value, allowing you to trade, sell or own forever!",,135578
495723,de,We Were Here,,"Lost in a frozen wasteland and split up from your partner inside an abandoned castle, the only possession you have left is a walkie-talkie with a familiar voice on the other end. Can the two of you find your way out in time?",steam,27310
517497,,Tony Hawk's Pro Skater 1+2,,"Play the fully-remastered Tony Hawk’s™ Pro Skater™ & Tony Hawk’s™ Pro Skater™ 2 games in one epic collection, rebuilt from the ground up in incredible HD.",,133887
515869,de,Panzer Corps 2,,"Panzer Corps 2 ist das ultimative Strategiespiel im Zweiten Weltkrieg! Genießen Sie ein altbewährtes Spielprinzip, das in den letzten Jahren Millionen von Spielern begeisterte und für Panzer Corps 2 noch einmal bis ans Limit verfeinert wurde, um die neuesten technischen Standards zu erfüllen.",steam,27716
7331,,Jigsaw Puzzle,,,,94953
459527,de,Gang Beasts,,"Gang Beasts ist ein albernes Mehrspieler-Partyspiel mit ruppigen Geleefiguren, brutalen Kampfszenen und absurden gefährlichen Umgebungen, das in den düsteren Straßen Beef Citys spielt.",steam,11177
494558,,Uncharted: The Lost Legacy,,"From the critically acclaimed developer, Naughty Dog, comes the first standalone adventure in the Uncharted series. Fan-favorite character, Chloe Frazer, must enlist the aid of renowned mercenary Nadine Ross from Uncharted 4: A Thief’s End in order to recover a fabled ancient Indian artifact and keep it out of the hands of a ruthless war profiteer. Together, they’ll venture deep into the mountains of India in search of the legendary artifact. Along the way, they’ll learn to work together to unearth the mystery of the artifact, fight their way through fierce opposition, and prevent the region from falling into chaos.",,7331
490379,de,Tom Clancy's Ghost Recon: Wildlands,,"Stelle ein Team mit bis zu drei Freunden in Tom Clancy's Ghost Recon® Wildlands auf und genieße die ultimative Militär-Shooter-Erfahrung in einer gigantischen, gefährlichen und lebendigen offenen Welt.",steam,11171
516542,de,Maquette,,"MAQUETTE ist ein rekursives Puzzlespiel aus der Ich-Perspektive, in dem Gebäude, Pflanzen und Gegenstände gleichzeitig winzig klein und unglaublich groß sind.",steam,132038
417932,de,Unturned,,"Als Überlebender in einer Zombie-verseuchten Gesellschaft müssen Sie mit Ihren Freunden zusammenarbeiten und Allianzen bilden, um weiterhin zu den Überlebenden zu zählen.",steam,7878
488831,de,Naval Action,,"Naval Action is a hardcore, realistic, and beautifully detailed naval combat sandbox immersing players into the experience of the most beautiful period of naval history - when sailing ships ruled the seas.",steam,16969
7934,,Crash Bandicoot 2: Cortex Strikes Back,,"Crash Bandicoot 2: Cortex Strikes Back is the second game in the Crash Bandicoot series, and the sequel to the original game. Crash Bandicoot 2's gameplay is largely similar to that of the original. However, there are some differences. Players make their way through a limited environment whilst breaking crates, each of which containing some kind of bonus. Breaking all of a level's crates earns the player that level's clear gem. The player can also collect additional clear and colored gems by finding and touching them. Colored gems activate secret areas. If the player collects all of the gems in the game, the secret ending is activated.",,1186
515178,,War of the Visions: Final Fantasy Brave Exvius,,"""In this war-torn world 
with sword in hand 
For what would you fight—what would you protect 
The Visions are with the ring...""",,112885
504412,,Clix,,,,97990
501265,,Catherine: Full Body,,"An enhanced remaster of Atlus’ adult-oriented puzzle-platformer for the PS4 and PS Vita. Full Body features a new love interest, online multiplayer, new puzzle mechanics, harder difficulties, new story segments, and new endings.",,2151
493826,,Dual Universe,,"Dual Universe is a Continuous Single-Shard sandbox MMORPG taking place in a vast Sci-Fi universe, focusing on emergent gameplay with player-driven in-game economy, politics, trade and warfare. Players can freely modify the voxel-based universe by creating structures, spaceships or giant orbital stations, giving birth to empires and civilizations.",,19548
